Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,Protocol,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
3306,4324100,245,430,386215.38,114570.46,950.93,497.52,7821.32,4299.03,11,8,1,2,6,212.37,7035,23775,3407.13,21192.25,Brute Force
1433,1865577,169,188,440491.37,34978.17,1412.17,440.87,37279.61,3600.7,16,27,3,10,17,232.75,45231,42731,583.33,41550.29,PortScan
8080,1492469,209,233,51475.94,122252.52,598.03,268.7,7284.28,4755.54,6,16,2,0,6,40.22,56671,1772,4995.46,37467.22,PortScan
443,721486,364,284,69941.81,16506.89,1217.97,1102.22,63897.3,153.43,1,11,5,1,17,431.07,7399,56913,2058.62,57528.22,BENIGN
445,2811105,175,298,289166.6,336454.05,284.82,1216.99,36400.67,335.56,3,15,5,0,17,1120.48,44519,63139,1808.82,57146.35,BENIGN
123,955810,446,3,50327.71,171222.42,462.91,127.8,87285.75,2094.54,19,11,5,4,17,604.68,38192,59319,2384.58,27288.56,Bot
25,2760556,97,16,498481.85,352350.14,388.39,679.07,17065.14,304.53,3,22,1,4,6,986.81,2627,55881,867.35,95328.35,BENIGN
3389,1288259,166,443,100574.43,212074.34,1227.41,294.74,86489.48,424.53,1,6,0,7,6,323.27,36525,36489,4867.75,41796.65,BENIGN
21,1235908,494,131,222188.19,228641.04,763.78,470.44,58099.06,1264.79,14,28,4,4,17,425.65,62508,20584,4553.24,26853.28,Web Attack
3306,4521126,204,138,109325.11,97718.14,1029.97,1419.27,66555.71,975.65,17,6,2,8,17,1435.39,49002,3916,2843.59,11519.35,DoS
3389,2810541,17,228,476936.28,88531.89,1102.49,1178.93,43972.18,2138.54,15,5,1,10,6,1251.87,43585,24839,3145.47,48578.87,Brute Force
21,2899480,325,389,338565.14,59670.26,761.46,931.19,52399.47,399.06,1,25,0,1,6,1300.35,17722,32663,1150.03,68776.95,BENIGN
80,3730069,193,348,41639.18,214744.48,1251.36,749.89,5965.13,302.84,0,29,5,5,6,262.48,54180,57242,1972.29,22391.28,BENIGN
110,4888619,306,471,123053.58,181140.78,413.44,951.71,95616.13,71.04,1,22,5,4,6,1066.3,4236,39943,2123.44,76777.59,BENIGN
80,4176580,473,190,464095.82,87663.39,1023.07,18.66,97455.8,181.12,2,10,3,6,6,464.26,58074,40161,2914.52,67162.19,BENIGN
80,3602616,394,378,90922.44,180464.86,370.91,38.18,22872.03,3088.28,12,17,3,0,17,1032.33,16229,13978,4618.09,70855.59,PortScan
135,305651,108,267,273955.49,404891.49,733.04,433.03,65125.71,388.93,1,27,2,9,17,644.56,10887,39592,1991.27,44469.9,BENIGN
123,3767109,39,498,203421.94,2412.05,1109.62,360.96,40792.35,4985.18,16,2,5,10,6,1458.47,41271,18622,777.86,75482.03,Brute Force
22,2165039,170,341,420103.8,332097.09,488.76,409.71,99855.89,409.68,2,2,3,0,6,92.9,38438,32042,3536.87,68228.47,BENIGN
110,2851726,182,299,493912.43,239523.43,832.85,561.49,45244.58,4222.91,12,18,4,7,6,458.5,13826,5442,4173.53,64540.89,Brute Force
80,1036429,418,139,278888.13,193508.65,687.22,192.54,22694.51,4816.47,13,13,0,7,17,806.78,32293,5653,4176.93,20767.23,Brute Force
53,895514,239,342,174136.42,453186.43,1175.68,325.64,25378.68,384.52,1,19,5,4,6,1471.73,39388,34174,4063.69,53889.36,BENIGN
3389,99230,473,490,278969.05,193057.73,847.75,648.43,43837.59,177.79,1,13,4,0,6,383.6,38945,24230,2457.77,72446.13,BENIGN
53,3538213,352,380,247815.1,249859.55,942.57,500.23,74989.03,393.87,3,14,1,7,6,1128.74,64902,2626,1391.86,83127.44,BENIGN
139,2931525,359,485,104853.53,172921.13,192.52,41.28,6225.36,56.68,1,21,4,4,6,505.47,22998,20799,1953.9,18329.34,BENIGN
110,3000899,88,363,90327.81,90058.98,1159.55,1058.9,93315.01,2079.64,9,1,2,3,6,622.59,61579,15269,721.84,80450.77,PortScan
21,1207463,228,52,205139.22,469775.31,277.69,352.49,79119.07,448.38,3,29,4,6,6,682.03,41360,19993,3221.33,64770.25,BENIGN
3389,4346731,87,94,372346.82,368569.48,438.1,799.34,27296.56,337.91,2,2,5,4,17,1264.64,50204,33736,648.17,85647.63,BENIGN
1433,1699852,25,273,267731.1,495388.0,641.5,438.66,85445.4,56.95,2,7,5,5,17,604.72,14686,42358,2768.23,87305.04,BENIGN
21,2268021,198,436,12096.99,420711.07,298.32,761.21,75037.69,3935.35,16,22,5,4,17,371.51,44111,26336,4267.14,74058.31,Web Attack
110,182447,75,460,401757.32,212976.27,721.89,1154.23,84468.34,477.45,0,25,0,0,6,247.61,38939,25400,4702.81,16952.95,BENIGN
3389,3425113,342,75,315260.41,351984.59,432.1,18.46,93695.08,313.37,0,4,0,8,17,160.24,3337,24985,830.1,62634.65,BENIGN
3306,2449439,9,331,189807.56,447407.21,222.98,1385.84,72912.31,45.84,1,29,5,10,6,1144.2,62236,59208,3005.89,55311.95,BENIGN
3306,4123131,232,39,84797.58,323855.24,1411.81,1036.85,33886.29,455.35,1,0,2,7,17,297.38,56162,21869,1431.38,64318.89,BENIGN
80,2559268,294,390,113785.5,304872.33,453.77,498.51,72748.42,170.16,1,21,5,10,17,59.69,41073,13307,1520.17,3863.87,BENIGN
3306,3256857,338,81,422229.36,1058.34,1485.49,1298.53,97200.7,389.89,2,4,2,2,17,1282.81,9046,30180,1101.11,37876.89,BENIGN
8080,4774609,207,254,461038.72,310361.34,372.3,172.5,71832.18,223.18,0,10,2,5,17,696.05,35903,23457,1082.96,93315.86,BENIGN
53,1075188,221,194,96119.12,439656.52,145.63,83.14,82724.6,300.39,0,15,5,2,17,269.26,14392,7696,4919.63,58361.33,BENIGN
110,1628896,478,321,442739.28,179676.33,1116.85,1029.98,22565.12,170.54,2,2,1,6,17,938.31,44594,34442,3798.81,90312.08,BENIGN
135,1581653,277,161,397423.74,447989.13,449.27,846.38,49433.06,79.86,0,16,3,0,17,178.43,6679,27035,4509.35,39422.63,BENIGN
3306,1738235,225,51,492239.81,13540.19,1090.23,686.57,92324.97,3488.07,15,22,1,10,17,404.93,14041,18790,88.2,48884.07,Bot
8080,2578659,121,388,483652.1,356476.32,644.03,1255.2,9051.77,457.61,1,6,1,5,17,1160.54,50469,8931,1113.42,89188.48,BENIGN
80,3679588,222,124,124194.05,440807.48,829.46,1354.03,51948.39,156.65,0,30,5,7,17,175.27,17225,49174,882.04,65977.49,BENIGN
443,4735108,49,297,335619.08,238347.66,190.72,642.99,29829.07,494.35,1,16,2,7,6,1218.76,31188,6772,1645.82,87836.19,BENIGN
110,2880881,449,61,313910.17,248192.6,1113.37,104.67,99884.4,356.04,1,27,1,6,17,538.39,33561,40962,2826.78,98419.49,BENIGN
135,4809354,287,348,18755.4,61572.91,779.32,155.82,37455.56,79.13,0,21,1,5,17,939.09,35674,61251,2644.84,99144.65,BENIGN
80,2405535,128,22,398222.25,35165.6,955.24,1100.08,49377.43,472.95,0,19,0,8,17,1173.97,3189,12296,3975.19,8964.15,BENIGN
110,3230979,498,329,296651.19,390010.33,332.88,1063.82,93647.32,212.5,3,12,3,0,17,1466.29,51607,49650,415.32,3401.94,BENIGN
445,914011,371,237,421183.88,21344.92,542.95,1119.44,59132.96,91.55,0,30,4,7,17,961.35,51687,38898,2020.43,48042.88,BENIGN
135,3287230,472,126,159036.04,335234.45,1314.62,270.46,58585.46,29.08,0,16,2,4,17,448.99,34867,55627,3536.28,6606.34,BENIGN
25,4398274,219,289,133224.11,416670.05,618.49,876.69,24569.5,255.43,3,20,1,5,17,591.81,30294,60687,4539.65,84876.65,BENIGN
3389,1620680,133,451,180606.63,138490.34,885.08,29.27,30645.52,152.05,0,23,2,7,6,350.69,44403,3224,3304.2,61211.34,BENIGN
21,166511,473,448,299585.11,120226.57,1085.11,143.65,44929.31,108.08,2,22,3,10,17,333.6,64971,31331,935.88,6429.79,BENIGN
445,1639877,260,231,358610.38,160622.04,419.85,445.22,87433.18,456.21,0,23,3,2,6,1255.89,56568,64937,1816.42,76469.75,BENIGN
80,3656461,367,200,418856.46,33277.15,551.66,233.09,65621.34,268.38,3,17,4,2,6,968.61,13868,37768,3555.97,32585.36,BENIGN
25,3624526,346,128,214658.09,322863.3,976.02,783.65,87352.03,405.13,0,16,4,2,17,1278.39,11700,62058,146.82,54155.91,BENIGN
25,4394569,218,396,294156.05,70349.6,66.97,1059.31,27300.56,111.11,0,27,0,8,6,1345.93,6299,37276,3249.08,61703.55,BENIGN
443,491229,9,441,2581.33,320812.78,710.77,878.6,71125.75,252.68,0,29,1,1,17,633.47,45381,19147,3737.46,49503.42,BENIGN
8080,3186787,303,262,294004.65,50985.2,882.43,967.31,97980.6,431.26,3,29,4,6,6,1151.36,17099,39080,1745.82,5525.85,BENIGN
21,123106,364,198,49118.94,211696.59,155.93,1194.35,10084.74,224.51,3,17,5,3,6,1423.16,42193,25969,1221.54,13074.81,BENIGN
8080,3223791,263,332,474297.87,356616.35,624.56,1181.95,67986.51,160.89,2,19,2,6,17,385.55,46969,9028,3176.1,69359.92,BENIGN
3306,3252833,198,295,139648.8,36892.43,109.89,457.69,67334.68,2361.96,20,19,1,7,6,241.38,1512,35816,1102.23,78578.39,Web Attack
21,3173597,274,133,305204.36,142366.59,765.99,789.86,45759.53,1519.24,17,28,2,9,17,192.93,4802,44457,344.38,79980.11,Web Attack
123,4865161,385,112,422245.85,368177.6,1386.7,656.82,70563.16,182.37,3,14,1,2,17,1218.38,53879,1247,1073.2,80296.34,BENIGN
53,3291482,170,16,168351.61,94190.42,623.11,1.67,49123.33,380.79,3,4,1,2,6,420.09,27945,48774,3210.91,27846.86,BENIGN
443,4794137,81,110,61086.16,91094.27,1246.98,1011.33,79226.71,128.81,2,17,5,0,6,403.68,53474,62770,2642.25,26777.08,BENIGN
123,839560,95,201,330555.0,49578.28,71.3,929.53,98326.95,1788.4,19,13,3,4,17,1072.32,35171,32917,1657.32,29423.88,Bot
21,899138,344,425,194306.44,146956.97,657.88,133.04,46485.7,403.87,3,27,2,6,6,961.59,12964,56208,4491.59,97724.94,BENIGN
3306,583848,349,267,369691.43,388821.57,1134.68,986.88,45169.58,94.9,1,11,2,8,6,220.84,57222,34569,1674.92,17328.31,BENIGN
123,3368255,392,253,130433.47,288625.3,44.47,591.94,3797.88,4946.71,6,30,5,0,17,1325.7,54123,12743,1058.28,92395.02,Bot
8080,3264845,192,323,239556.47,195891.85,90.44,605.55,23729.47,289.29,0,4,2,10,17,530.36,12903,13639,3166.89,31263.18,BENIGN
1433,682535,367,477,113739.64,351900.08,849.91,233.63,63007.06,260.65,0,1,4,9,17,258.05,34103,32024,2056.32,86452.31,BENIGN
25,1857592,28,366,438504.14,330571.66,802.41,810.34,39435.8,489.6,2,11,0,2,17,671.74,42006,32846,4131.21,73820.42,BENIGN
3306,3716103,211,195,476598.75,373487.25,567.61,289.69,74491.25,212.78,3,24,0,3,17,132.53,25554,43148,3216.23,39930.03,BENIGN
3306,3376998,82,311,470979.15,276507.8,406.18,1327.96,93835.1,324.31,2,26,5,6,17,291.79,63043,5215,2526.95,91183.13,BENIGN
25,4932236,445,5,116194.87,312422.53,817.41,736.97,55341.29,57.51,0,24,3,6,6,1193.33,26453,65496,3346.89,905.71,BENIGN
139,4440474,96,305,470762.14,71521.35,1258.19,220.13,75635.26,495.72,1,11,5,0,17,1150.45,9869,59314,4985.18,43562.35,BENIGN
135,2682718,334,295,104599.93,2583.19,124.25,602.71,62753.17,3552.93,19,8,1,8,17,720.95,56566,10807,2105.48,18594.97,Web Attack
110,3331240,47,203,497166.0,81576.94,421.85,1182.06,57901.8,77.15,1,13,5,10,6,690.36,31822,32560,3192.94,42041.19,BENIGN
445,1502801,223,77,189992.43,323321.13,1123.41,869.19,60700.04,62.2,3,26,0,3,6,1336.96,61906,19168,2306.56,13457.62,BENIGN
135,4896444,244,337,442511.97,95032.07,1284.52,112.87,77388.42,277.58,1,24,1,0,17,986.92,12805,42350,4025.27,83788.99,BENIGN
80,3417470,381,27,377654.1,244966.6,973.64,1457.87,32897.64,270.99,2,5,2,3,6,908.87,12203,29746,4649.81,72253.96,BENIGN
53,2639700,360,165,74524.06,440163.67,773.28,1145.74,54071.25,3117.39,11,5,2,5,6,1428.77,8043,13493,2321.42,41839.64,Web Attack
25,2880439,187,243,313820.24,26884.05,220.95,1406.31,88820.59,369.21,2,30,5,9,17,355.88,26868,57422,4792.79,87320.89,BENIGN
1433,2924092,210,162,302227.56,190838.67,323.07,76.33,7708.27,208.64,1,16,4,4,17,513.55,19333,63350,1763.04,81567.43,BENIGN
22,3013691,287,268,472165.18,432080.08,457.42,1217.82,89622.89,3583.77,12,18,4,2,6,957.41,50594,42589,4256.86,16852.71,PortScan
3389,45362,402,454,246689.86,34806.52,787.71,1251.88,23723.93,279.78,1,12,4,1,6,931.27,24151,12084,3964.84,4212.21,BENIGN
25,1580959,45,121,75720.17,451433.43,134.0,805.33,1703.45,90.36,0,16,5,4,17,93.59,60817,5685,1399.66,41621.35,BENIGN
3306,2088565,298,260,53858.23,470951.35,726.22,875.0,60838.86,404.36,2,3,2,6,6,844.97,25886,23655,2843.83,30871.46,BENIGN
25,3549709,212,361,206077.09,492414.89,646.64,935.13,90649.06,1951.61,7,3,4,0,6,697.74,5525,21511,1208.48,66149.07,DoS
1433,2275935,247,327,450924.14,105459.63,597.16,1102.43,2656.33,69.35,0,8,2,5,6,352.78,19254,64228,1598.46,19038.27,BENIGN
443,277807,173,365,172894.99,498481.27,524.51,874.52,28273.05,343.18,3,7,2,7,17,424.68,60799,58288,3175.15,95652.3,BENIGN
3306,1066399,170,124,359998.03,252250.56,147.0,559.33,68210.17,379.31,3,15,2,1,6,905.97,31946,14370,1304.36,72868.45,BENIGN
21,4483806,81,175,313370.75,217091.7,327.07,4.7,95571.75,1058.8,8,8,3,5,6,1054.23,55609,5042,3585.0,77256.67,Web Attack
22,2349536,16,218,424898.08,3995.65,232.18,1179.84,92140.22,477.63,1,4,4,8,17,772.39,54749,35232,1663.46,35754.76,BENIGN
80,2076260,91,301,265360.97,101519.96,1142.2,713.32,33199.69,364.95,1,12,0,4,6,919.38,50589,46980,3039.73,40636.0,BENIGN
53,4036772,481,431,185561.83,422261.16,460.51,1466.72,64775.08,2474.3,7,14,1,10,6,94.14,18060,39077,3368.62,59998.0,Brute Force
21,3386007,105,270,373535.54,288322.38,534.42,117.98,65636.31,190.61,1,11,3,3,17,1114.52,44461,26965,569.68,22893.36,BENIGN
110,4152204,146,471,407767.79,390176.55,794.13,712.05,71105.14,396.79,0,5,1,8,17,1211.88,19763,53296,3095.88,15312.83,BENIGN
80,1383868,108,104,253555.68,350877.38,539.68,1160.74,23276.4,428.79,2,15,3,5,6,1395.84,15925,60267,2758.02,79796.19,BENIGN
25,97206,407,19,378243.45,472372.29,40.86,484.43,43867.03,261.77,2,4,5,9,17,830.03,16422,45165,890.76,32366.9,BENIGN
25,3464175,377,264,365767.35,299632.25,331.02,1225.35,56854.37,3057.15,17,22,2,6,6,656.22,11158,58020,2389.48,7835.48,PortScan
135,1741743,223,477,262435.82,132127.73,481.29,431.65,32812.67,268.8,2,1,0,5,17,1284.89,51286,6672,1860.45,30772.89,BENIGN
139,1151408,375,389,44134.18,287305.33,986.65,963.5,12580.46,472.4,2,19,2,2,17,190.0,56379,26438,367.26,22142.05,BENIGN
22,4863875,315,418,298480.79,44072.2,1244.83,228.39,26739.23,4858.64,7,26,2,6,17,858.54,52515,44929,2090.45,86117.46,Bot
3389,2213047,70,196,401914.02,334007.21,518.17,1138.59,55171.37,441.59,1,20,1,10,17,377.44,47621,64648,2525.09,94483.48,BENIGN
135,367518,409,59,338989.75,172771.78,201.14,1493.86,80338.11,4205.05,5,11,4,3,17,1354.05,13984,9580,2678.85,38866.52,Web Attack
3306,4635489,430,343,72137.48,467614.09,486.72,778.34,63182.56,3440.85,19,9,1,6,6,578.49,64874,44984,406.21,67999.72,PortScan
110,3557719,384,420,288376.03,460097.09,1481.69,93.07,35706.83,336.19,1,6,0,9,17,781.5,6506,32277,407.03,32421.24,BENIGN
21,4570072,6,146,181066.85,477822.11,143.2,1430.35,57209.54,353.84,0,2,5,9,17,1377.3,56405,10183,4005.87,64037.21,BENIGN
123,1337468,254,405,498777.21,344808.72,345.69,1195.98,27787.04,2168.26,20,22,0,3,17,1067.88,11160,15651,3689.84,87380.47,PortScan
80,2842110,422,473,483790.11,278420.69,260.27,795.83,21259.37,104.82,1,5,0,8,6,669.28,22819,59743,4779.29,16864.31,BENIGN
80,1727818,135,279,182452.37,89526.9,1431.39,371.73,73493.18,29.24,1,8,4,6,6,1378.31,38572,5589,1866.26,37548.89,BENIGN
8080,2066115,139,198,172619.3,295938.87,1100.58,855.82,56386.7,3200.16,5,9,0,3,17,290.12,11093,55722,980.67,76874.74,Brute Force
3306,3522046,326,307,206434.29,194948.59,1309.0,706.62,42650.19,258.99,0,14,5,3,17,216.12,55368,31113,777.15,78028.95,BENIGN
445,3003004,94,472,115085.23,270380.46,565.5,311.92,19727.96,129.05,3,0,3,7,6,949.48,3818,15115,4899.76,51598.22,BENIGN
123,3789104,297,307,187855.23,39934.82,870.8,613.8,14036.84,129.36,0,19,0,6,6,1439.08,47655,9485,993.07,46640.88,BENIGN
135,1617093,90,342,202094.93,4608.5,114.55,584.31,719.51,165.72,2,4,3,6,17,997.89,49530,25365,1891.07,75505.07,BENIGN
21,2278293,479,333,304039.5,431945.68,1338.66,796.32,51426.77,192.47,3,5,5,1,6,414.8,44214,7836,4558.82,3030.79,BENIGN
123,3477580,396,376,128689.9,42692.55,1465.55,223.84,14134.74,323.21,0,18,1,4,17,1313.51,22158,63066,4347.3,34761.44,BENIGN
139,666028,356,131,379738.33,399599.67,720.21,1419.79,89117.37,3933.3,5,8,0,7,6,670.4,64733,49251,773.46,90353.68,Brute Force
1433,2144517,103,484,447264.09,437771.88,1181.38,855.38,70851.58,310.17,0,26,3,10,17,163.81,37276,23176,23.71,69433.21,BENIGN
123,3925216,379,292,2443.68,23060.17,1472.43,965.5,41179.8,134.22,1,15,0,9,6,578.45,17612,33785,3234.64,48282.06,BENIGN
123,4984598,168,198,63258.6,478700.45,601.96,1492.83,97716.19,340.75,0,24,1,10,6,1473.71,43290,27014,688.34,62646.1,BENIGN
139,2006041,198,465,123499.57,190985.85,880.2,744.99,61077.95,423.61,3,4,5,1,17,553.82,10611,17000,1977.16,23255.45,BENIGN
3306,4621754,263,286,277963.74,376741.59,1346.52,412.46,3667.42,359.89,0,8,3,4,6,279.84,52652,29495,424.1,23092.26,BENIGN
445,1439431,251,169,192190.56,34800.14,915.15,1422.41,49482.59,419.09,0,16,0,7,6,1438.13,33235,26756,3951.82,24214.95,BENIGN
8080,4687580,200,253,311175.2,336479.62,1229.45,1488.07,3538.66,52.35,1,23,0,5,17,637.06,11385,42650,2983.69,29874.95,BENIGN
80,2086184,211,117,20926.06,389642.43,460.83,97.91,23145.57,215.03,0,30,0,5,17,220.97,5347,3714,3161.25,15296.1,BENIGN
123,3664753,93,293,389256.7,267475.55,554.19,216.68,96158.8,371.95,0,30,3,3,6,1022.32,50968,38406,2320.06,89128.65,BENIGN
25,2614275,16,87,267161.97,248762.35,432.38,1126.06,74440.14,491.89,0,3,1,1,17,829.71,55275,47067,480.15,80883.5,BENIGN
123,3903820,46,368,361222.1,472228.89,1094.7,1416.53,53769.07,51.04,1,13,3,4,6,1440.14,9586,24490,2441.01,30492.71,BENIGN
80,3710571,164,220,69248.47,69670.49,1213.08,142.72,95657.29,718.56,11,2,3,4,6,1158.73,16018,5614,4571.39,31040.62,Bot
445,3281272,184,38,73017.62,8007.67,278.92,1070.3,32939.66,1896.96,12,9,5,0,6,981.82,15214,63396,3287.58,73428.45,PortScan
1433,4307032,467,97,478401.78,126913.22,251.72,994.68,65227.99,445.44,3,2,4,10,17,1059.73,23135,24623,1639.97,53474.96,BENIGN
139,777052,91,457,174737.44,132467.02,667.93,624.56,16272.78,3437.45,12,3,2,2,17,396.18,11610,13566,2920.13,80894.72,Brute Force
80,4418007,349,253,45966.86,308184.64,383.81,1246.66,78703.96,222.49,2,13,5,4,6,266.63,11717,2273,4911.3,86663.17,BENIGN
110,3283160,264,136,252920.96,203117.71,1450.85,816.86,63063.57,1795.52,10,28,0,1,6,171.37,14709,2261,937.49,51535.56,DoS
25,898235,223,77,140070.34,81181.84,905.83,1139.31,92113.27,498.25,3,27,2,1,6,818.44,11338,8700,4578.31,65708.36,BENIGN
443,3920706,354,186,464365.12,299449.38,783.74,1.97,24552.61,2793.92,13,18,5,3,17,236.75,56128,54748,3553.81,60475.55,DoS
8080,3265788,45,120,332118.17,129947.07,1134.89,1118.32,42060.7,478.48,2,3,1,3,6,1146.15,58055,22272,2816.44,44985.38,BENIGN
21,2567024,186,133,354508.86,324454.49,1200.02,694.25,12864.08,397.11,3,17,3,9,6,1210.0,56203,60366,2775.79,70743.8,BENIGN
3389,1166739,335,52,391915.03,232403.87,1432.53,69.07,85556.57,140.22,2,20,3,8,17,1184.2,41955,25565,266.9,38605.96,BENIGN
80,599004,122,209,424923.37,434937.25,1363.8,743.68,79670.32,1646.19,5,12,0,1,6,912.33,14756,47087,3698.28,48719.81,Bot
110,1686515,469,315,25493.85,407268.79,594.18,75.75,19475.43,2907.63,14,6,4,7,6,363.76,11490,24706,3086.17,60416.86,Brute Force
8080,2069761,476,110,312718.27,124518.09,153.49,173.02,79905.24,424.95,2,24,2,8,6,322.73,26938,63083,729.7,63702.6,BENIGN
445,138996,168,214,410202.96,360335.91,613.9,497.09,67179.04,308.3,2,1,4,4,17,1326.47,10741,29203,1323.39,44380.41,BENIGN
443,2514300,64,106,91706.47,195807.08,933.84,411.1,76096.6,349.91,2,1,1,0,6,636.93,49120,53156,1875.67,22115.69,BENIGN
3306,4770969,423,253,278537.85,68882.59,1350.19,1319.09,91588.89,286.52,2,14,3,8,6,766.09,43448,19382,1892.45,31289.4,BENIGN
445,3397585,432,300,143616.06,363885.14,148.19,780.18,74523.09,322.37,3,15,4,8,17,1108.56,7577,8813,792.3,85336.51,BENIGN
110,2560147,261,47,276430.4,302311.55,1379.84,1432.16,39784.1,95.5,1,1,1,2,17,975.63,31793,10470,3401.07,46816.48,BENIGN
123,2112629,403,156,165203.73,347240.29,711.8,306.75,48174.0,429.69,1,2,3,3,6,1453.89,13901,41650,2043.21,61168.44,BENIGN
445,1057983,314,82,269123.58,211658.52,1350.91,1043.45,94675.24,1860.03,18,4,3,9,17,57.24,37621,7122,3291.04,42714.73,Bot
3389,2867314,474,134,133131.78,13078.78,1161.13,834.02,53371.49,467.03,3,6,5,9,17,504.22,57617,16482,2995.2,96047.2,BENIGN
25,3831520,161,49,402754.05,10032.33,812.94,661.83,26614.24,368.59,3,3,5,4,6,1227.16,34263,10915,3739.85,55384.12,BENIGN
139,1620944,428,380,366739.93,288438.99,356.03,823.68,1707.06,2354.5,13,2,2,9,17,1062.54,30051,2788,4890.98,99788.6,Bot
22,2299458,231,334,436913.99,385419.97,1382.34,1085.83,99302.94,163.0,3,7,3,7,17,1056.9,58482,10337,2571.98,85391.72,BENIGN
80,613480,113,260,484186.5,315909.34,294.47,858.57,71025.24,444.21,0,7,0,5,17,281.24,26749,15623,4266.03,55598.09,BENIGN
22,1130282,93,263,128969.11,400907.85,51.07,600.02,87468.9,58.31,2,26,4,4,6,161.52,24026,57729,557.53,39863.42,BENIGN
443,567289,186,440,427875.37,205886.85,538.3,24.2,96732.04,45.55,1,13,2,3,6,869.17,28778,42660,1302.1,12291.99,BENIGN
21,3349449,136,268,100182.8,184368.02,1294.57,723.79,28604.9,171.31,3,28,1,2,6,675.0,26584,51276,2818.93,14080.21,BENIGN
80,4739795,207,157,497099.92,234453.39,152.25,941.97,83685.46,201.15,3,7,5,9,6,116.74,18864,23605,1981.52,25215.88,BENIGN
445,1205676,255,469,467650.92,249948.42,567.32,1095.69,44884.8,388.87,1,11,5,10,6,82.91,23646,23982,3364.96,19187.28,BENIGN
21,3691242,300,152,368131.96,478382.05,1213.4,1182.22,72473.97,188.45,0,15,5,7,17,843.84,49828,63328,1566.52,56169.46,BENIGN
21,3041992,298,107,403711.88,390601.41,866.17,1193.14,43350.71,286.6,3,14,1,8,17,1424.95,51409,34843,2575.14,73469.62,BENIGN
135,2994512,99,106,62524.48,138630.83,861.86,1116.55,62589.55,901.44,20,12,1,3,6,1017.6,53971,37194,1066.07,11914.87,PortScan
3389,2998511,443,279,306323.37,281744.3,179.04,631.31,35179.48,497.88,2,2,1,10,17,1409.93,50426,8759,406.69,82541.35,BENIGN
3389,3259325,212,47,149840.55,257950.61,997.62,847.88,99308.81,1080.58,17,25,0,9,6,1016.87,37648,57831,2496.66,6030.5,Bot
22,1819183,140,303,52088.61,273956.96,359.73,650.16,67888.55,397.63,3,10,3,8,17,552.62,53726,17546,1362.92,97732.25,BENIGN
21,4775814,321,247,113582.94,90850.43,871.18,732.02,48097.12,121.88,1,7,5,9,17,635.96,10668,36305,1276.03,49755.13,BENIGN
139,966645,396,72,105623.82,25182.38,61.16,499.02,44666.01,409.83,1,6,1,3,17,165.82,58734,39674,3361.17,30477.12,BENIGN
135,3605654,161,111,47721.85,58135.01,255.88,448.81,15286.11,210.55,2,8,5,0,6,63.89,62275,5993,2010.01,69421.16,BENIGN
3389,2778892,147,377,276223.04,52880.63,1289.33,1139.01,90443.64,450.43,0,15,4,7,17,280.68,60420,27463,2921.4,5386.23,BENIGN
22,1761023,323,224,401414.54,449634.83,956.01,1181.22,1649.94,2737.17,15,27,2,0,6,953.61,34552,22084,3808.45,74487.68,PortScan
1433,766889,193,226,218479.22,401609.75,82.01,675.66,91714.42,173.27,1,28,4,3,17,1452.97,25086,57034,3729.53,28631.37,BENIGN
135,4956427,489,264,183530.89,434318.65,1136.0,1226.06,95492.35,233.86,1,12,1,4,17,1295.82,61174,9869,712.46,65656.61,BENIGN
139,4356234,496,265,370834.93,280443.22,347.15,1460.85,16043.94,388.6,3,0,3,7,17,1044.58,38545,27409,1657.9,21444.14,BENIGN
443,789982,452,99,412958.5,490925.91,1341.42,932.63,6560.65,4686.71,12,15,0,3,6,1323.16,58102,13699,48.15,47471.22,PortScan
25,4869550,240,28,247682.08,50590.53,205.57,690.18,43150.83,332.63,2,16,1,7,17,779.54,32873,28458,3216.11,59961.93,BENIGN
21,3150918,300,367,369146.22,344000.17,114.86,270.8,54098.87,451.02,3,8,1,10,17,1426.59,24751,39443,1025.44,174.95,BENIGN
445,3508337,425,200,155314.9,33757.58,1229.03,420.79,14773.86,177.05,0,29,5,3,17,1157.93,43422,63962,4250.4,84164.74,BENIGN
